,roomId,accommodationId,name,checkIn,checkOut,defaultPeople,maxPeople
722,723,108,[미니바 패키지] 프리미어 더블 (시티뷰),15.0,12,2,2
723,724,108,[조식 2인 패키지] 디럭스 더블 (시티뷰),15.0,12,2,2
724,725,108,[조식 2인 패키지] 컴포트 레저,15.0,12,2,2
725,726,110,[Book Early & Save-룸온리] 클래식 킹,15.0,11,2,3
726,727,110,[Book Early & Save-룸온리] 클래식 트윈,15.0,11,2,3
727,728,110,[Book Early & Save-조식 2인] 클래식 킹,15.0,11,2,3
728,729,110,[Book Early & Save-조식 2인] 클래식 트윈,15.0,11,2,3
729,730,110,[Book Early & Save-룸온리] 주니어 스위트 킹,15.0,11,2,3
730,731,110,[Room only] 클래식 킹,15.0,11,2,3
731,732,110,[Room only] 클래식 트윈,15.0,11,2,3
732,733,110,[Movie Night 패키지-영화관람권 2매] 클래식 킹,15.0,11,2,3
733,734,110,[Book Early & Save-조식 2인] 주니어 스위트 킹,15.0,11,2,3
734,735,110,[조식 2인 패키지] 클래식 킹,15.0,11,2,3
735,736,110,[조식 2인 패키지] 클래식 트윈,15.0,11,2,3
736,737,110,[인 룸 조식 패키지] 클래식 킹,15.0,11,2,3
737,738,110,[Room only] 주니어 스위트 킹,15.0,11,2,3
738,739,110,[Movie Night 패키지-영화관람권 2매] 주니어...,15.0,11,2,3
739,740,110,[레이디스 나잇 아웃 패키지] 주니어 스위트 킹,15.0,11,2,3
740,741,110,[조식 2인 패키지] 주니어 스위트 킹,15.0,11,2,3
741,742,110,[Room only] 클럽 주니어 스위트 킹,15.0,11,2,3
742,743,112,스탠다드 더블,14.0,12,2,2
743,744,112,스탠다드 트윈,14.0,12,2,2
744,745,112,[Steal a Towel 패키지] 스탠다드 더블,14.0,12,2,2
745,746,112,[Steal a Towel 패키지] 스탠다드 트윈,14.0,12,2,2
746,747,112,슈페리어 더블,14.0,12,2,2
747,748,112,슈페리어 트윈,14.0,12,2,2
748,749,112,[스트리밍 패키지] 슈페리어 더블(셋톱박스 ...,14.0,12,2,2
749,750,112,[조식 2인 패키지] 스탠다드 더블,14.0,12,2,2
750,751,112,[조식 2인 패키지] 스탠다드 트윈,14.0,12,2,2
751,752,112,[Steal a Towel 패키지] 슈페리어 더블,14.0,12,2,2
752,753,112,[Steal a Towel 패키지] 슈페리어 트윈,14.0,12,2,2
753,754,112,[조식 2인 패키지] 슈페리어 더블,14.0,12,2,2
754,755,112,[조식 2인 패키지] 슈페리어 트윈,14.0,12,2,2
755,756,113,배리어 프리 룸 (장애인 객실),15.0,12,2,2
756,757,113,프티 퀸,15.0,12,2,2
757,758,113,프티 트윈,15.0,12,2,2
758,759,113,[조식 2인 패키지] 프티 트윈,15.0,12,2,2
759,760,113,부티크 킹,15.0,12,2,2
760,761,113,시그니처 킹,15.0,12,2,2
761,762,113,부티크 킹 테라스,15.0,12,2,2
762,763,113,시그니처 킹 테라스,15.0,12,2,2
763,764,113,파노라믹 스위트,15.0,12,2,2
764,765,114,스탠다드 싱글룸,15.0,12,1,1
765,766,114,슈페리어 싱글룸 (10~16층),15.0,12,1,1
766,767,114,스탠다드 더블룸,15.0,12,1,1
767,768,114,스탠다드 싱글룸 (1인 조식포함),15.0,12,1,1
768,769,114,슈페리어 더블룸 (10~16층),15.0,12,1,1
769,770,114,슈페리어 싱글룸 (10~16층/1인 조식),15.0,12,1,1
770,771,114,스탠다드 퀸룸,15.0,12,1,1
771,772,114,스탠다드 트윈룸,15.0,12,1,1
772,773,114,슈페리어 퀸룸 (10~16층),15.0,12,1,1
773,774,114,슈페리어 트윈룸 (10~16층),15.0,12,1,1
774,775,114,스탠다드 더블룸 (2인 조식포함),15.0,12,1,1
775,776,114,슈페리어 더블룸 (10~16층/2인 조식),15.0,12,1,1
776,777,114,스탠다드 퀸룸 (2인 조식포함),15.0,12,1,1
777,778,114,스탠다드 트윈룸 (2인 조식포함),15.0,12,1,1
778,779,114,슈페리어 퀸룸 (10~16층/2인 조식),15.0,12,1,1
779,780,114,슈페리어 트윈룸 (10~16층/2인 조식),15.0,12,1,1
780,781,114,디럭스 트윈,15.0,12,1,1
781,782,115,[단독특가] 스탠다드 더블,14.0,12,2,2
782,783,115,스탠다드 더블,14.0,12,2,2
783,784,115,[단둘이 룸콕! 특가] 슈페리어 트윈 (싱글+싱글),14.0,12,2,2
784,785,115,[연박특가] 스탠다드 더블,14.0,12,2,2
785,786,115,디럭스 트윈,14.0,12,2,2
786,787,115,[연박특가] 디럭스 트윈,14.0,12,2,2
787,788,115,선샤인 스위트,14.0,12,2,2
788,789,116,15평 슈페리어 더블_호텔 (주차불가),16.0,11,2,2
789,790,116,15평 슈페리어 더블_레지던스 (주차불가),16.0,11,2,2
790,791,116,15평 슈페리어 트윈_레지던스 (주차불가),16.0,11,2,2
791,792,116,19평 디럭스 더블 (복층),16.0,11,2,2
792,793,116,35평 스위트,16.0,11,2,2
793,794,119,체크인 시 배정 (주차불가&도보이용),15.0,12,2,2
794,795,119,더블 (주차불가&도보이용),15.0,12,2,2
795,796,119,트윈,15.0,12,2,2
796,797,119,더블,15.0,12,2,2
797,798,119,디럭스 더블,15.0,12,2,2
798,799,119,헐리우드,15.0,12,2,2
799,800,119,트리플,15.0,12,2,2
800,801,119,라비타 스위트,15.0,12,2,2
801,802,119,청담 스위트,15.0,12,2,2
802,803,120,슈페리어 더블,15.0,11,2,2
803,804,120,슈페리어 트윈,15.0,11,2,2
804,805,120,디럭스 트윈,15.0,11,2,2
805,806,120,코리안 스위트,15.0,11,2,2
806,807,120,그라모스 패밀리 스위트,15.0,11,2,2
807,808,123,스튜디오 슈페리어 (더블),15.0,11,2,3
808,809,123,스튜디오 슈페리어 (트윈),15.0,11,2,3
809,810,123,[특가] 스튜디오 슈페리어 (더블),15.0,11,2,3
810,811,123,[특가] 스튜디오 슈페리어 (트윈),15.0,11,2,3
811,812,123,1 베드룸 슈페리어,15.0,11,2,3
812,813,123,[특가] 1 베드룸 슈페리어,15.0,11,2,3
813,814,130,A-2,15.0,11,2,4
814,815,130,A-5,15.0,11,2,4
815,816,130,A-3,15.0,11,2,4
816,817,130,숲속 단체방(카라반이 아닌 일반객실형),15.0,11,2,4
817,818,130,A-7,15.0,11,2,4
818,819,130,A-8,15.0,11,2,4
819,820,130,A-1,15.0,11,2,4
820,821,130,북극 단체방(카라반이 아닌 객실형),15.0,11,2,4
821,822,130,A-4,15.0,11,2,4
822,823,130,펜션2,15.0,11,2,4
823,824,130,A-6,15.0,11,2,4
824,825,130,바다 단체방(카라반이 아닌 객실형),15.0,11,2,4
825,826,130,펜션1,15.0,11,2,4
826,827,130,우주 단체방(카라반이 아닌 객실형),15.0,11,2,4
827,828,131,핑크룸,15.0,11,2,8
828,829,131,골드룸,15.0,11,2,8
829,830,131,블루룸,15.0,11,2,8
830,831,131,새콤룸,15.0,11,2,8
831,832,131,달콤룸,15.0,11,2,8
832,833,131,믿음룸,15.0,11,2,8
833,834,131,소망룸,15.0,11,2,8
834,835,131,사랑룸,15.0,11,2,8
835,836,131,[당일이용-숙박불가] 당일피크닉 카라반(랜덤...,15.0,11,2,8
836,837,131,럭셔리카라반레드,15.0,11,2,8
837,838,131,럭셔리카라반오렌지,15.0,11,2,8
838,839,131,럭셔리카라반옐로우,15.0,11,2,8
839,840,131,럭셔리카라반그린,15.0,11,2,8
840,841,131,럭셔리카라반블루,15.0,11,2,8
841,842,131,럭셔리카라반네이비,15.0,11,2,8
842,843,131,럭셔리카라반퍼플,15.0,11,2,8
843,844,131,럭셔리키즈카라반,15.0,11,2,8
844,845,132,물봉선1,15.0,11,2,4
845,846,132,물봉선2,15.0,11,2,4
846,847,132,흰봉선,15.0,11,2,4
847,848,132,노랑봉선,15.0,11,2,4
848,849,134,견우직녀달,15.0,11,2,2
849,850,134,잎새달,15.0,11,2,2
850,851,134,타오름달,15.0,11,2,2
851,852,134,누리달,15.0,11,2,2
852,853,134,푸른달,15.0,11,2,2
853,854,136,B동102호 (POOL)키즈룸(애견불가),15.0,11,2,4
854,855,136,B동101호 (POOL)애견동반,15.0,11,2,4
855,856,136,D동103호 (애견동반),15.0,11,2,4
856,857,136,C동103호 (애견동반),15.0,11,2,4
857,858,136,D동101(POOL)애견불가,15.0,11,2,4
858,859,136,D동102호 (POOL)애견불가,15.0,11,2,4
859,860,136,C동102호 (POOL)키즈룸(애견불가),15.0,11,2,4
860,861,136,C동101호 (POOL)애견동반,15.0,11,2,4
861,862,136,A동101호 독채(애견불가),15.0,11,2,4
862,863,137,솔내음,14.0,11,2,4
863,864,137,로즈,14.0,11,2,4
864,865,137,민트,14.0,11,2,4
865,866,137,솔방울,14.0,11,2,4
866,867,137,레몬,14.0,11,2,4
867,868,137,소나무,14.0,11,2,4
868,869,137,솔향기,14.0,11,2,4
869,870,138,화이트,15.0,11,2,2
870,871,138,디자인,15.0,11,2,2
871,872,138,클래식,15.0,11,2,2
872,873,138,프로방스,15.0,11,2,2
873,874,138,블랙모던,15.0,11,2,2
874,875,139,E11(풀장없음/애견동반가능),16.0,11,2,4
875,876,139,E12(애견동반가능),16.0,11,2,4
876,877,139,F14(애견동반가능),16.0,11,2,4
877,878,139,E13(애견동반가능),16.0,11,2,4
878,879,139,F15(애견동반가능),16.0,11,2,4
879,880,139,F17(애견동반가능),16.0,11,2,4
880,881,139,A2,16.0,11,2,4
881,882,139,B5,16.0,11,2,4
882,883,139,C9,16.0,11,2,4
883,884,139,B6,16.0,11,2,4
884,885,139,B7(애견동반가능),16.0,11,2,4
885,886,139,B16(애견동반가능),16.0,11,2,4
886,887,139,D10,16.0,11,2,4
887,888,140,B201 (원룸 월풀스파),15.0,11,2,3
888,889,140,B102 (스파룸),15.0,11,2,3
889,890,140,B101 (복층 스파룸),15.0,11,2,3
890,891,140,C동 (스파룸),15.0,11,2,3
891,892,140,A동 (독채 풀빌라),15.0,11,2,3
892,893,143,어울림 (독채),15.0,11,2,6
893,894,143,카키 (스파),15.0,11,2,6
894,895,143,옐로우 (스파),15.0,11,2,6
895,896,143,아바타VIP (스파),15.0,11,2,6
896,897,143,핑크 (스파),15.0,11,2,6
897,898,143,속삭임 (독채),15.0,11,2,6
898,899,145,패밀리B,15.0,11,5,7
899,900,145,패밀리A,15.0,11,5,7
900,901,145,그룹룸A,15.0,11,5,7
901,902,145,그룹룸B,15.0,11,5,7
902,903,145,그랜드B,15.0,11,5,7
903,904,145,그랜드A,15.0,11,5,7
904,905,147,글라디올러스,15.0,11,2,3
905,906,147,아도니스,15.0,11,2,3
906,907,147,칼미아,15.0,11,2,3
907,908,147,루피나스,15.0,11,2,3
908,909,150,1호(히노끼탕O),15.0,11,6,10
909,910,150,5호(히노끼탕X),15.0,11,6,10
910,911,150,2호(히노끼탕O),15.0,11,6,10
911,912,150,3호(히노끼탕X),15.0,11,6,10
912,913,153,꽃향기,15.0,12,2,4
913,914,153,풀내음,15.0,12,2,4
914,915,153,시냇물,15.0,12,2,4
915,916,153,새소리,15.0,12,2,4
916,917,153,오솔길,15.0,12,2,4
917,918,154,별빛달빛,15.0,11,2,2
918,919,154,붉은노을,15.0,11,2,2
919,920,154,햇님달님,15.0,11,2,2
920,921,154,산들바람,15.0,11,2,2
921,922,154,아침햇살,15.0,11,2,2
922,923,154,단체룸,15.0,11,2,2
923,924,155,A동,14.0,12,2,4
924,925,155,B동,14.0,12,2,4
925,926,155,본관2층,14.0,12,2,4
926,927,156,커플룸1,15.0,11,2,4
927,928,156,커플룸2,15.0,11,2,4
928,929,156,독채형,15.0,11,2,4
929,930,157,풀향기온돌,15.0,12,4,7
930,931,157,풀향기온돌,15.0,12,4,7
931,932,157,풀향기침대,15.0,12,4,7
932,933,157,풀향기침대,15.0,12,4,7
933,934,157,풀향기침대,15.0,12,4,7
934,935,157,풀향기28평,15.0,12,4,7
935,936,157,풀향기30평,15.0,12,4,7
936,937,157,풀향기40평,15.0,12,4,7
937,938,157,캐슬1호,15.0,12,4,7
938,939,157,캐슬2호,15.0,12,4,7
939,940,157,풀향기49평,15.0,12,4,7
940,941,157,캐슬3호,15.0,12,4,7
941,942,157,캐슬4호,15.0,12,4,7
942,943,157,풀향기69평,15.0,12,4,7
943,944,157,풀향기90평,15.0,12,4,7
944,945,161,B_201,14.0,12,2,3
945,946,161,B_202,14.0,12,2,3
946,947,161,A_201,14.0,12,2,3
947,948,161,A_301,14.0,12,2,3
948,949,161,B_101,14.0,12,2,3
949,950,161,B_301(단체),14.0,12,2,3
950,951,162,복층형,15.0,11,2,6
951,952,162,복층형 (애견동반가능),15.0,11,2,6
952,953,163,프로방스,14.0,11,2,3
953,954,163,라스베가스,14.0,11,2,3
954,955,163,그랜드캐년,14.0,11,2,3
955,956,163,황토방,14.0,11,2,3
956,957,163,키즈랜드,14.0,11,2,3
957,958,166,별님동_백조,15.0,11,2,4
958,959,166,별님동_안드로메다,15.0,11,2,4
959,960,166,별님동_오리온,15.0,11,2,4
960,961,166,별님동_왕관,15.0,11,2,4
961,962,166,별님동_북두칠성,15.0,11,2,4
962,963,166,별님동_폴라리스,15.0,11,2,4
963,964,166,해님동_사랑해,15.0,11,2,4
964,965,166,해님동_좋아해,15.0,11,2,4
965,966,166,구름동_황토,15.0,11,2,4
966,967,166,구름동_무지개,15.0,11,2,4
967,968,166,달님동_그믐달,15.0,11,2,4
968,969,166,달님동_반달,15.0,11,2,4
969,970,166,달님동_보름달,15.0,11,2,4
970,971,166,달님동_초생달,15.0,11,2,4
971,972,166,해님동_영원해,15.0,11,2,4
972,973,166,구름동_구름,15.0,11,2,4
973,974,167,LOVE,15.0,11,2,4
974,975,167,INDEPENDENCE,15.0,11,2,4
975,976,167,FREEDOM,15.0,11,2,4
976,977,169,반딧불,15.0,11,4,4
977,978,169,풍뎅이,15.0,11,4,4
978,979,169,물방개,15.0,11,4,4
979,980,169,별무리,15.0,11,4,4
980,981,169,아침햇살,15.0,11,4,4
981,982,169,푸른냇가,15.0,11,4,4
982,983,169,햇무리,15.0,11,4,4
983,984,169,저녁노을,15.0,11,4,4
984,985,169,푸른하늘,15.0,11,4,4
985,986,169,달무리,15.0,11,4,4
986,987,171,A102,15.0,11,2,4
987,988,171,C102,15.0,11,2,4
988,989,171,B101,15.0,11,2,4
989,990,171,B102,15.0,11,2,4
990,991,171,황토방1,15.0,11,2,4
991,992,171,C101,15.0,11,2,4
992,993,171,황토방2,15.0,11,2,4
993,994,171,A101,15.0,11,2,4
994,995,171,A202,15.0,11,2,4
995,996,171,A201,15.0,11,2,4
996,997,171,C201,15.0,11,2,4
997,998,171,B201,15.0,11,2,4
998,999,171,B202,15.0,11,2,4
999,1000,171,C202,15.0,11,2,4
1000,1001,171,본관101,15.0,11,2,4
1001,1002,171,본관2층,15.0,11,2,4
1002,1003,172,물망초 (Fresh1),15.0,11,2,4
1003,1004,172,에델바이스 (Fresh2),15.0,11,2,4
1004,1005,172,들꽃 (Sweet2),15.0,11,2,4
1005,1006,172,작은모임 (Sweet01),15.0,11,2,4
1006,1007,173,다솔A,15.0,11,2,3
1007,1008,173,예솔A,15.0,11,2,3
1008,1009,173,진솔A,15.0,11,2,3
1009,1010,173,한솔A,15.0,11,2,3
1010,1011,173,다솔B,15.0,11,2,3
1011,1012,173,예솔B,15.0,11,2,3
1012,1013,173,진솔B,15.0,11,2,3
1013,1014,173,한솔B,15.0,11,2,3
1014,1015,173,나무소리,15.0,11,2,3
1015,1016,173,물소리,15.0,11,2,3
1016,1017,173,산소리,15.0,11,2,3
1017,1018,173,새소리,15.0,11,2,3
1018,1019,173,별무리,15.0,11,2,3
1019,1020,173,창솔,15.0,11,2,3
1020,1021,173,큰솔,15.0,11,2,3
1021,1022,173,해오름,15.0,11,2,3
1022,1023,174,황토방,15.0,11,2,4
1023,1024,174,작은꽃방,15.0,11,2,4
1024,1025,174,큰나무방,15.0,11,2,4
1025,1026,175,머큐리,15.0,12,2,4
1026,1027,175,넵튠,15.0,12,2,4
1027,1028,175,문,15.0,12,2,4
1028,1029,175,새턴,15.0,12,2,4
1029,1030,175,비너스,15.0,12,2,4
1030,1031,178,봄,15.0,11,2,2
1031,1032,178,여름,15.0,11,2,2
1032,1033,178,가을,15.0,11,2,2
1033,1034,178,겨울,15.0,11,2,2
1034,1035,178,사계,15.0,11,2,2
1035,1036,178,보라 101호,15.0,11,2,2
1036,1037,178,보라201호,15.0,11,2,2
1037,1038,178,핑크101호,15.0,11,2,2
1038,1039,178,핑크201호,15.0,11,2,2
1039,1040,178,민트201호,15.0,11,2,2
1040,1041,178,민트202호,15.0,11,2,2
1041,1042,180,2호,15.0,11,2,2
1042,1043,180,3호,15.0,11,2,2
1043,1044,180,4호,15.0,11,2,2
1044,1045,180,1호,15.0,11,2,2
1045,1046,180,5호,15.0,11,2,2
1046,1047,180,별관,15.0,11,2,2
1047,1048,180,본관,15.0,11,2,2
1048,1049,181,황토10평,15.0,11,2,2
1049,1050,181,돔하우스B동,15.0,11,2,2
1050,1051,181,돔하우스A동,15.0,11,2,2
1051,1052,181,황토25평,15.0,11,2,2
1052,1053,181,황토35평,15.0,11,2,2
1053,1054,182,어반,15.0,12,2,2
1054,1055,182,에코,15.0,12,2,2
1055,1056,182,스페이스,15.0,12,2,2
1056,1057,183,독채,15.0,11,6,16
1057,1058,185,아기별,15.0,12,2,4
1058,1059,185,별똥별,15.0,12,2,4
1059,1060,185,샛별,15.0,12,2,4
1060,1061,185,큰별,15.0,12,2,4
1061,1062,187,금강,14.0,12,4,6
1062,1063,187,초롱,14.0,12,4,6
1063,1064,189,커플,14.0,11,2,2
1064,1065,189,독채,14.0,11,2,2
1065,1066,191,블루 (신축),15.0,11,3,4
1066,1067,191,"레드 (풀빌라,신축)",15.0,11,3,4
1067,1068,191,"독채 레드+블루(풀빌라, 신축, 독채)",15.0,11,3,4
1068,1069,193,개미와베짱이(히노끼탕),15.0,11,2,2
1069,1070,193,꼬리없는여우(월풀스파),15.0,11,2,2
1070,1071,193,사자와생쥐(히노끼탕),15.0,11,2,2
1071,1072,193,여우와포도(월풀스파),15.0,11,2,2
1072,1073,193,해와바람,15.0,11,2,2
1073,1074,194,본관2층,15.0,12,4,8
1074,1075,194,본관1층,15.0,12,4,8
1075,1076,194,그랜드룸(단체),15.0,12,4,8
1076,1077,194,전체(단체),15.0,12,4,8
1077,1078,195,황토찜질방,14.0,11,8,12
1078,1079,195,그랜드룸2,14.0,11,8,12
1079,1080,195,그랜드룸,14.0,11,8,12
1080,1081,196,몽1(애견동반),15.0,11,2,4
1081,1082,196,몽2(애견동반),15.0,11,2,4
1082,1083,196,몽4(애견동반),15.0,11,2,4
1083,1084,196,가족룸(애견동반),15.0,11,2,4
1084,1085,199,"블루동(스파,하늘창,독채,개별바베큐)",15.0,11,2,4
1085,1086,199,"옐로우동(스파,하늘창,독채,개별바베큐)",15.0,11,2,4
1086,1087,199,"오렌지동(스파,하늘창,독채,개별바베큐)",15.0,11,2,4
1087,1088,199,"퍼플동(스파,하늘창,독채,개별바베큐)",15.0,11,2,4
1088,1089,200,양평휴독채,14.0,12,12,15
1089,1090,202,201호,14.0,11,2,2
1090,1091,202,301호,14.0,11,2,2
1091,1092,202,202호,14.0,11,2,2
1092,1093,202,205호,14.0,11,2,2
1093,1094,202,204호,14.0,11,2,2
1094,1095,202,203호,14.0,11,2,2
1095,1096,202,마로니에 독채,14.0,11,2,2
1096,1097,202,블루문 2층독채,14.0,11,2,2
1097,1098,203,독채,13.0,1130,10,20
1098,1099,205,별장형 독채,14.0,11,8,10
1099,1100,207,데이지(스파),1430.0,11,2,3
1100,1101,207,바이올렛(스파),1430.0,11,2,3
1101,1102,207,아이리스(스파),1430.0,11,2,3
1102,1103,207,튤립(스파),1430.0,11,2,3
